text,sentiment
i am trying to add my tsa pre check number to my reservation online and do not see an option to do that nosecuritylines ,0
yes please train your customer service agents with correct protocol i should not be receiving different evrytime i call ,0
can u get the crew member that we are waiting on we were told minutes ago they landed here and they are still not to our gate ,0
 amazing customer service again raeann in sf  she has she is the best customerservice virginamerica flying ,1
see we were told repeatedly that the pilot was late flight and kept getting late flightr after we boarded there was a defibrillator issue ,0
so you are inadequate by accident ,0
 your terry is our hero got my husband back thru security to retrieve his cellphone in austin terry you rock ,1
did not find them unfortunately but he was very helpful and took down my info incase they do get found ,0
how am i supposed to cancelled flight it if i cannot do it online i do not want to lose all the funds on the ticket help ,0
great job tyr ground crew now let us get this bird outta here tell flight to wait on me be there in mikes ,1
in the process of recovering their car rental  condo rental in florida they called united for an alternate flight noanswer ,0
if you want to fly in a storm that has that is your right but give us the choice we have kids and do not want to chance it nixchangefees ,0
after an hour wait my issue is resolved i did contact customer service to comment on the wait time thanks for contacting me ,1
you all do a wonderful job today got my wife daughter and myself from pgh to orlando after out flight was delayed luggage and all ,1
not sure why u call it customer care should be customer we do not care ,0
why would i pay to reactivate my points that are only useful for certain flights that are not am not even worth ,0
there was a closure people here need to inform passengers not send them gate to gate w no info on boards re updated departures ,0
standing in line with people all looking to do the same ,0
that link is broken but if it has it is the online baggage locator i already tried it and it gave me no useful information ,0
thanks for having ground crews that are surprised when flights arrive beingsuckontarmacsucks ,0
 this is after you cancelled flightled our flight into buffalo because of weather and lied to us and said other airlines cancelled flightled ,0
no self help way to put in tsa pre check number for existing reservation very annoying is not reachable ,0
 you knew this flight was delayed mht to alb to ewr to get crew your arrival is late flightr than the departure update your site ,0
i have been calling you for straight days and no one picks up sure there are storms but there are also customers holler ,0
